MO,K,COST,PEG,RL,T,NVDA,SHW,WELL,META
-0.002379419708472663,-0.011885664292260012,0.010106081248220988,0.008139419692289929,-0.01930192110273954,-0.003078489356148628,0.04076368407789688,-0.006943701977735417,-0.0009423993056812963,-0.0035150751693033833
0.01590132771296293,0.00689288055453896,0.001447574395959661,-0.004719908945150508,0.021190846990438716,0.004631942699042879,0.06530914154244427,0.017014395347963784,0.004716175920805643,0.024401607361248523
0.001565148548132722,0.07758373022343146,-0.002439786520627485,0.004742292132205783,-0.023829899983150105,0.0056352065698834775,0.016704042216838744,0.008794535037461415,0.00290176415030996,-0.0033678411521080864
-0.008790705321682024,0.0,0.016969657202499766,-0.001366307282982815,0.0362075711616352,-0.02750880640769271,0.040480977103009685,0.012267520529457343,-0.00995665280798741,0.020066213555620438
0.011430768993325069,0.00012461835628396756,-0.007704949764414604,0.0024875409463174236,-0.0060265946602101605,0.013095929415149588,0.013999718501239045,-0.0038088339293681495,-0.003610121027904256,-0.01844316696705417
0.0,-0.00037351735734869607,0.002021592078353951,0.0034738577370700963,0.02284413422152931,0.007755863130744611,0.04350604446807016,0.004514581735955092,-0.003278061337718463,0.00352664558615845
0.0023383128405845,0.0004983063118897402,0.00441334587139397,-0.006552853008789827,-0.0016166680004902068,0.0,-0.021153719718511543,-0.0018539396108908646,0.007702961277334941,-0.004817903838945203
0.007192873859938054,0.0036114793422798996,0.005957564570872709,0.00945861586105301,0.020391024117306866,0.0025653908896314803,0.009823264478746818,0.007401446482556473,-0.0008588375204875431,0.016004321077230044
0.00038605893277265935,0.000620404851629841,-0.004379260988761069,0.0,-0.006524052499754407,-0.0015352554263129425,-0.03704297577162574,-0.00016753444878847557,0.01280830396471666,-0.006035542691115614
0.011769202018445224,0.00037199278855748474,0.0018802245378901628,-0.0008630278097533362,0.03283447634625691,0.011276188901093498,0.04549865765040595,0.0022909648967242013,0.01315565421655962,-0.007388216680832782
0.005148682188766518,0.0001240158775093203,0.01512714609687249,0.0,-0.019704543242396677,0.0015205711511356856,-0.022493591840688,0.005463765658313635,-0.0010891071525102047,-0.013030222424667004
0.005691548098172516,0.0013634260526786957,0.018364018511323632,-0.005552910685824641,0.007654607901888655,-0.005566762477763665,0.014550172675244388,-0.001968434721925094,0.008554234840359776,-0.003876369541357949
0.003961589698282975,-0.002104173869686421,-0.022939874145940564,-0.0008685965089429981,-0.017280360109380277,0.008651347467264925,-0.020966553488271478,0.004778055679720561,0.006735457880661322,-0.004469118706861619
0.002630511874659014,-0.001116448410602544,-0.001598970168837699,-0.0013660409279350194,0.007080881846692089,-0.0030272330270155745,-0.06384845155176522,-0.003013556931062089,-0.004295066032590111,0.0027864211174011277
0.007683673723354989,0.0009934647858433898,0.006485170879029001,0.004228313398964234,0.003457084146797351,0.007085025002704137,0.015137362621316486,0.024292199212553545,0.0010783822546107658,0.005962645018560364
0.005579347009423863,0.0014992538527420773,-0.015475422720097387,-0.006315765064399681,0.015298305971886972,0.02663314101587777,-0.09525009573455412,-0.015215139053381677,0.011435194813954164,-0.018319147422576565
0.01183647705304236,0.00037417997931532554,0.013032501097041793,0.009346928488529471,-0.008799103295997868,0.006852769158038674,-0.016574069154047577,-0.002886574091661709,0.019826432822349638,0.0019149192761702682
-0.008042356806021389,0.0,-0.0045392482352377694,-0.0011112100137795622,0.00609213777431683,0.003889078879808272,0.009415330534935817,-0.007223653003889385,-0.0038561252566944315,0.008035321806140416
-0.010687401393652651,-0.0012470573411939023,-0.010496763505986273,-0.011866478298234173,-0.0031717713330438047,0.015496241646774322,-0.040854403806398265,0.0020828045945016083,0.004838628461882433,-0.032097670436455616
0.008195295881217701,0.0009989108674179903,0.022596523309696526,0.013612242908132899,0.0048597194209838435,0.025274369484301618,0.035398264896143505,0.008508277860937774,0.021910190362809834,0.009035089130363216
-0.0009236694510237342,-0.002120507022551066,-0.0024540527131697853,0.002860054067857165,-0.005699922106573774,0.00976735606037904,0.015309424634731839,0.021846661066300177,0.013272616063081166,0.0
-0.016826982826899428,-0.0009999379148799559,0.006832365195143186,0.019218791510960287,0.012738867164529655,-0.01197603045370943,0.08149869767105633,-0.0006722928075074686,-0.00279032614972774,0.01394636834691565
-0.009968083940928407,0.004254280271767552,0.01624829924729032,0.013503667994368085,0.0026301075974768384,0.006526811081771333,0.01916160683787238,0.006377732525939983,0.001321310919397245,0.026903487083430155
0.0060790884235366605,0.005232956599272143,0.0010599912037869696,0.010202920728966447,0.018704385946151758,0.002315770850041865,-0.00033580116984088804,0.0038238368040843795,0.007141230462331505,-0.001864437802084784
-0.004620679289094487,0.0,-0.008875517036237457,0.007247948972319396,0.015673942190982393,0.029112869082083215,-0.0194794224022391,0.009749599833520195,-0.004393130039559212,0.017476890127714473
-0.0232109516938922,-0.0004957550137900668,-0.011675607830435086,-0.00047171758914676953,0.015266868436319081,-0.022002620775863346,-0.01019006313657278,-0.0027963966591326717,-0.01331468791484125,0.00570045737107594
